id,identity_to_query
UniRef100_A0A3M0WGH7/9-77,0.583
UniRef100_A0A7V9UTR6/1-73,0.722
UniRef100_UPI001242DDB6/1-72,0.667
UniRef100_UPI0015E74C91/3-73,0.681
UniRef100_A0A432RFR9/9-77,0.611
UniRef100_A0A8J7SAV2/1-72,0.639
UniRef100_A0A8A7WNE9/1-71,0.653
UniRef100_A0A2D9WUP9/1-71,0.819
UniRef100_A0A357BIQ4/1-72,0.681
UniRef100_A0A0R2QZ01/1-71,0.653
UniRef100_A0A6N6KQ05/1-72,0.556
UniRef100_A0A7M3V9I3/1-72,0.625
UniRef100_A0A1Z8P375/1-72,0.597
UniRef100_A0A2E2TXA9/1-72,0.750
UniRef100_A4IXS1/1-72,0.778
UniRef100_A0A7C7V582/4-73,0.597
UniRef100_UPI0004A72F06/1-72,0.806
UniRef100_A0A537L5E4/1-72,0.667
UniRef100_A0A4Y8BQX2/1-72,0.625
UniRef100_A0A851GJV5/1-72,0.569
UniRef100_UPI0010BFB2C4/3-73,0.639
UniRef100_A0A0D3VF29/1-71,0.667
UniRef100_A0A0C2ZLS6/1-72,0.625
UniRef100_A0A7C7AN73/1-72,0.611
UniRef100_A0A3D8HQF1/1-72,0.597
UniRef100_A0A7R6VYQ0/1-72,0.625
UniRef100_A0A143WRC1/1-72,0.847
UniRef100_A0A3M0WHS3/1-72,0.653
UniRef100_A0A0H4T764/1-64,0.611
UniRef100_A0A351GHL9/1-72,0.556
UniRef100_A0A1R4IKH5/6-76,0.625
UniRef100_A0A7V3AB50/1-70,0.611
UniRef100_A0A6J6JFF5/22-92,0.667
UniRef100_UPI0009850FF8/1-72,0.653
UniRef100_A0A125BDU1/4-74,0.667
UniRef100_A0A6A2EEF5/1-72,0.583
UniRef100_H5SA42/3-73,0.583
UniRef100_A0A847I9R2/3-73,0.653
UniRef100_A0A0T9UBD2/1-72,0.861
UniRef100_A0A850K081/1-72,0.639
UniRef100_H5SF29/3-73,0.583
UniRef100_R5Y632/1-72,0.625
UniRef100_A0A1I7J1H9/1-72,0.653
UniRef100_A0A7C5DFI6/1-72,0.639
UniRef100_A0A7C3X2X6/2-71,0.639
UniRef100_A0A7V3RLW5/1-72,0.597
UniRef100_A0A1V5VHA2/2-71,0.667
UniRef100_A0A095Y2C9/3-73,0.653
UniRef100_Q9PDD4/1-72,0.722
UniRef100_A0A2V0N1Z9/23-93,0.667
UniRef100_A0A7M1AZ29/1-72,0.625
UniRef100_G9WXN3/1-72,0.653
UniRef100_A0A1Z8RIZ4/1-71,0.792
UniRef100_B3EP39/1-72,0.611
UniRef100_A0A1G0SHJ9/1-72,0.569
UniRef100_V8C9E5/1-72,0.597
UniRef100_UPI001A60FF13/19-89,0.639
UniRef100_A0A7C4UZB6/3-73,0.639
UniRef100_A0A5N9HHJ0/1-72,0.681
UniRef100_A0A536U9F9/1-72,0.639
UniRef100_UPI001D003E64/1-72,0.653
UniRef100_A0A0S4MQ65/1-72,0.556
UniRef100_R6ZEC2/4-74,0.681
UniRef100_UPI0003B4EBE4/3-73,0.639
UniRef100_A0A810Q6M7/1-72,0.611
UniRef100_UPI0014788159/4-73,0.694
UniRef100_UPI001E3A9DBE/4-73,0.653
UniRef100_UPI000C25EF97/3-73,0.694
UniRef100_A0A1G1JRZ6/4-73,0.667
UniRef100_A0A1E3L3Y8/1-71,0.653
UniRef100_A0A350BZ44/1-72,0.639
UniRef100_A0A6M4AQI3/1-72,0.667
UniRef100_M2TJR5/1-72,0.639
UniRef100_A0A838E0A9/33-102,0.653
UniRef100_A0A350Z3T2/1-72,0.639
UniRef100_UPI00083926DF/3-73,0.653
UniRef100_A0A2V6QCG8/3-73,0.639
UniRef100_A0A3D2ABB6/1-72,0.653
UniRef100_A0A4Q3V748/1-72,0.653
UniRef100_UPI001F1743EB/1-72,0.667
UniRef100_A0A7Y1TML3/1-71,0.625
UniRef100_A0A0B4DL59/3-73,0.667
UniRef100_D4H3B0/3-73,0.667
UniRef100_A0A1I7N336/1-72,0.556
UniRef100_A0A2E0MY87/1-72,0.736
UniRef100_A0A2V8XFP0/17-86,0.681
UniRef100_I0WDV5/1-71,0.639
UniRef100_A0A246C309/23-93,0.667
UniRef100_A0A420W734/1-71,0.597
UniRef100_A0A1Q7L0L5/17-86,0.681
UniRef100_A0A383TZL1/1-71,0.639
UniRef100_A0A1T4KSU4/1-72,0.569
UniRef100_R6TVS1/1-72,0.611
UniRef100_A0A2V9DDG3/18-87,0.667
UniRef100_A0A3M7TCD8/1-71,0.611
UniRef100_A0A375YSQ1/23-93,0.667
UniRef100_A0A7C6TGT6/5-74,0.653
UniRef100_A0A6C0RUP2/13-84,0.653
UniRef100_A0A2E7MUD7/2-66,0.722
UniRef100_Q2YAX6/1-72,0.653
UniRef100_A0A433X187/1-71,0.653
UniRef100_A0A2G2MET2/1-72,0.847
UniRef100_H5WTV9/1-72,0.681
UniRef100_A0A285DUZ6/31-101,0.667
UniRef100_A0A7C1FPT1/1-72,0.625
UniRef100_A0A537HVR6/1-72,0.569
UniRef100_Q6A6Q6/3-73,0.667
UniRef100_A0A2E9AVF9/1-71,0.736
UniRef100_A0A3N0V3N9/1-72,0.681
UniRef100_A0A084Y390/1-72,0.653
UniRef100_A0A2V8ZYS3/17-86,0.681
UniRef100_A0A6P1U851/1-72,0.764
UniRef100_A0A521CUT5/1-71,0.611
UniRef100_A0A6H9KRV6/1-72,0.569
UniRef100_A0A1Z8QFT2/1-71,0.736
UniRef100_A0A1G3IAF7/1-72,0.625
UniRef100_A0A2V8MFB1/1-73,0.653
UniRef100_K1MCL0/1-71,0.597
UniRef100_A0A173TGG0/1-72,0.694
UniRef100_A0A0H4TN13/1-71,0.597
UniRef100_A0A2D0N7S9/1-72,0.597
UniRef100_A0A7Y0D2H1/1-72,0.653
UniRef100_A0A7C2ZIR8/1-72,0.569
UniRef100_A0A891X785/1-72,0.653
UniRef100_A0A5C7A4U5/3-73,0.750
UniRef100_UPI000EB3F48D/1-72,0.611
UniRef100_A0A496WGS9/1-72,0.861
UniRef100_UPI00035C4A7D/3-73,0.667
UniRef100_A0A660WUY3/1-71,0.583
UniRef100_A0A832MRT2/1-71,0.625
UniRef100_A0A1W9PD99/2-71,0.569
UniRef100_A0A0H5SXY6/1-72,0.653
UniRef100_A0A7Y5GPE3/1-72,0.583
UniRef100_A0A7X7VQK8/1-72,0.653
UniRef100_A0A0S7XZ77/1-72,0.611
UniRef100_A0A3P1WHE6/3-73,0.681
UniRef100_A0A7V8NVC9/18-87,0.681
UniRef100_A0A2D4VK64/1-72,0.653
UniRef100_A0A8B5XE80/1-72,0.750
UniRef100_F4GKA8/9-79,0.667
UniRef100_A0A2E3TMH9/1-72,0.611
UniRef100_A0A3M2AI25/1-72,0.708
UniRef100_A0A439DX64/25-95,0.667
UniRef100_A0A0M6W9W8/1-72,0.833
UniRef100_A0A7K0QLG5/1-72,0.611
UniRef100_A0A7V9TWP5/1-73,0.653
UniRef100_A0A2V9AGX4/18-87,0.681
UniRef100_A0A2N1VPR0/1-72,0.653
UniRef100_A0A2N5RD11/1-72,0.597
UniRef100_A0A524K7T0/1-73,0.681
UniRef100_A0A6J6BM46/27-97,0.667
UniRef100_A0A7X6ZV13/1-72,0.653
UniRef100_UPI001D0AEC11/1-72,0.653
UniRef100_A0A2E9B5J2/1-72,0.611
UniRef100_A0A0C9Q4J6/1-71,0.597
UniRef100_A0A661TVC7/1-72,0.611
UniRef100_A0A1F8V553/1-70,0.708
UniRef100_UPI001CF4002D/3-73,0.639
UniRef100_A0A523YEP6/1-72,0.611
UniRef100_A0A545SJ12/1-72,0.819
UniRef100_A0A838ZTN8/1-71,0.625
UniRef100_A0A1G3IJD0/1-72,0.625
UniRef100_Q0AIH5/1-72,0.639
UniRef100_A0A2D7ACI4/1-72,0.611
UniRef100_A0A2G2FXK8/1-72,0.639
UniRef100_A0A380LNM5/1-72,0.611
UniRef100_R6N925/1-72,0.625
UniRef100_A0A6P2DYG3/1-72,0.653
UniRef100_A0A2H1L234/3-73,0.667
UniRef100_A0A0K8J3E3/1-72,0.653
UniRef100_A0A847CWR8/1-72,0.639
UniRef100_A0A1W1D3W1/1-72,0.625
UniRef100_A0A7Y3NCQ7/1-72,0.764
UniRef100_A0A7Y2F230/1-71,0.639
UniRef100_A0A3C0TCL6/1-71,0.806
UniRef100_A0A2G6HGF6/3-73,0.639
UniRef100_UPI0003B606F3/1-72,0.583
UniRef100_A0A255EDP5/3-73,0.681
UniRef100_UPI000D557D3D/3-73,0.667
UniRef100_S0DGL5/3-73,0.667
UniRef100_A0A4Q1IQP1/1-71,0.625
UniRef100_A0A7C1K182/5-75,0.694
UniRef100_A0A2V8Z3P8/20-89,0.681
UniRef100_A0A7X7LD44/1-71,0.653
UniRef100_A0A2E5NN27/1-72,0.792
UniRef100_A0A4U3KWI3/1-72,0.583
UniRef100_A0A1F2Z8Q3/1-72,0.639
UniRef100_A0A520ULS3/1-71,0.639
UniRef100_A0A1H4AQ53/1-72,0.667
UniRef100_A0A2E3DCZ3/1-71,0.792
UniRef100_A0A3N7CR46/1-72,0.583
UniRef100_A0A3M1YFT9/1-72,0.569
UniRef100_A0A0J1FY74/1-72,0.681
UniRef100_A0A7T8E2I6/3-73,0.653
UniRef100_A0A6A7MJT8/3-73,0.653
UniRef100_A0A424NBN1/1-72,0.750
UniRef100_A0A8A9EIC3/1-72,0.750
UniRef100_A0A3R9HH89/1-72,0.667
UniRef100_A0A356ACG5/1-72,0.667
UniRef100_A0A7X0H8K5/1-71,0.639
UniRef100_A0A7C4ZBP1/5-72,0.653
UniRef100_A0A1S1R017/3-73,0.667
UniRef100_V9H849/1-72,0.611
UniRef100_A0A7X7YKB3/1-70,0.611
UniRef100_UPI0005CAB72C/1-72,0.694
UniRef100_A0A3M2E1S6/1-72,0.639
UniRef100_A0A4R7I3K1/2-65,0.681
UniRef100_A0A7C6S0Y0/1-72,0.681
UniRef100_S4UBW1/3-73,0.681
UniRef100_A0A0X8JBY0/1-71,0.639
UniRef100_A0A7C3GPH2/1-72,0.597
UniRef100_R5ATR7/1-72,0.625
UniRef100_A0A2V8ZYQ8/20-89,0.681
UniRef100_A0A355UDL3/1-72,0.556
UniRef100_A0A7C3UK17/1-72,0.597
UniRef100_A0A523JDG8/1-72,0.639
UniRef100_UPI000D5DE30D/1-72,0.653
UniRef100_A0A832ATS8/1-72,0.653
UniRef100_A0M577/1-71,0.639
UniRef100_A0A847CLD5/1-72,0.583
UniRef100_A0A2E2J711/1-72,0.819
UniRef100_R6AKR1/1-73,0.722
UniRef100_A0A7Y5J4U3/1-72,0.597
UniRef100_A0A198UGA1/3-73,0.722
UniRef100_A0A2N0KTJ6/1-72,0.597
UniRef100_A0A2V8YU54/20-89,0.681
UniRef100_A0A522ZU25/1-72,0.750
UniRef100_A0A2D3VQI7/1-72,0.625
UniRef100_A0A2E9WV19/1-72,0.583
UniRef100_A0A8F5ZDA0/1-72,0.639
UniRef100_A0A7V2RP92/1-72,0.569
UniRef100_A0A5C7VE00/1-72,0.653
UniRef100_A0A011QP17/1-72,0.681
UniRef100_A0A1F5AGB7/1-71,0.597
UniRef100_E0UTQ4/1-72,0.611
UniRef100_A0A7C8EKA5/1-70,0.625
UniRef100_A0A1W9RVK3/1-71,0.583
UniRef100_A0A6M4B390/1-72,0.639
UniRef100_H8XSI9/1-71,0.653
UniRef100_UPI00036B7885/1-72,0.639
UniRef100_C0QQP6/9-77,0.583
UniRef100_A0A2U8I5J2/3-73,0.875
UniRef100_A0A7X8QM36/1-72,0.639
UniRef100_A0A1A9RL36/1-72,0.639
UniRef100_UPI001EE81C02/1-72,0.708
UniRef100_UPI00036CD15B/4-73,0.667
UniRef100_A0A259F2M2/5-74,0.667
UniRef100_UPI000E57FDE2/1-72,0.653
UniRef100_A0A2V8R420/1-73,0.667
UniRef100_A0A7K0MZS5/3-66,0.722
UniRef100_A0A7X2ZNI0/1-71,0.667
UniRef100_UPI00115A7A36/1-72,0.625
UniRef100_A0A1V6IDG2/1-72,0.597
UniRef100_E1MGK4/3-73,0.639
UniRef100_T0S0N9/1-72,0.625
UniRef100_A0A2T2U6F0/1-72,0.597
UniRef100_G2EBI1/1-71,0.625
UniRef100_A0A2G3E4N1/1-72,0.639
UniRef100_A0A2N2CQV1/1-72,0.625
UniRef100_UPI00035E35F0/3-73,0.653
UniRef100_A0A4R0TS57/1-72,0.653
UniRef100_A0A2R4FW78/25-95,0.639
UniRef100_UPI001D128DE6/1-72,0.639
UniRef100_A0A7U1L7W3/1-71,0.597
UniRef100_A0A1G3BQ64/1-71,0.583
UniRef100_A0A6N8UGG4/1-71,0.653
UniRef100_A0A6N2SCQ7/3-73,0.639
UniRef100_A0A2D9HPF7/1-72,0.611
UniRef100_A0A352EF68/1-71,0.653
UniRef100_A0A6L7VSR7/1-72,0.736
UniRef100_UPI0011B48953/3-73,0.639
UniRef100_A0A3E1HGA4/4-73,0.653
UniRef100_A0A1I1ZIB7/8-79,0.667
UniRef100_A0A1X0H3C4/29-99,0.667
UniRef100_A0A7V1MZ06/1-72,0.583
UniRef100_A0A5P2G6V9/1-72,0.583
UniRef100_A0A7C6D8U9/1-72,0.653
UniRef100_A0A482ZWU1/1-72,0.708
UniRef100_A0A2W7RLV4/1-72,0.583
UniRef100_A0A7V5WDL3/5-75,0.681
UniRef100_A0A316JKG3/3-73,0.653
UniRef100_A0A3S2WRJ0/1-72,0.597
UniRef100_A0A1M3E5F3/1-72,0.611
UniRef100_A0A7C1P6T7/1-72,0.708
UniRef100_UPI0005E0369B/1-72,0.653
UniRef100_A0A4Q7PP26/1-72,0.694
UniRef100_UPI0005D9B3E7/1-72,0.736
UniRef100_A0A2A9DZJ2/26-96,0.653
UniRef100_A0A7W0A9J5/1-72,0.625
UniRef100_R7AL44/1-72,0.667
UniRef100_UPI00164BCA65/1-72,0.625
UniRef100_A0A1V5HNL2/1-72,0.639
UniRef100_A0A4D6YMN6/1-72,0.764
UniRef100_A0A6G7YAR5/3-73,0.681
UniRef100_A0A8J3CP82/1-72,0.681
UniRef100_A0A3B8RI19/1-72,0.681
UniRef100_A0A1M6XLB0/1-72,0.667
UniRef100_UPI00071DACA7/3-73,0.639
UniRef100_A0A7C8EB84/1-70,0.653
UniRef100_A0A2D9ED13/1-72,0.625
UniRef100_A0A847B8B8/1-72,0.597
UniRef100_A0A7X1U255/1-72,0.681
UniRef100_UPI00140E3B39/1-72,0.694
UniRef100_UPI00040B0473/1-72,0.653
UniRef100_A0A4P5UJ05/1-72,0.681
UniRef100_A0A1U9JWF1/1-72,0.611
UniRef100_A0A3M0B8J5/10-78,0.583
UniRef100_A0A847NQA3/1-72,0.611
UniRef100_A0A847AWP3/1-72,0.639
UniRef100_A4BTH9/1-72,0.806
UniRef100_A0A1W9P0F3/4-73,0.625
UniRef100_A0A7C1ATM1/1-72,0.583
UniRef100_A0A191TNV3/1-72,0.569
UniRef100_A0A099D9C0/3-73,0.667
UniRef100_UPI000556BA67/1-72,0.583
UniRef100_A0A133YSW0/1-72,0.708
UniRef100_A0A2E7AYI9/1-72,0.625
UniRef100_A0A353P4R4/1-71,0.583
UniRef100_A0A271J0V3/1-72,0.597
UniRef100_A0A371IMX0/1-72,0.667
UniRef100_A0A0M6WNE6/1-72,0.639
UniRef100_A0A381Z8C7/2-72,0.806
UniRef100_A0A2E2VWM7/1-71,0.597
UniRef100_A0A6I3DX70/3-73,0.653
UniRef100_A0A6B0W7F6/1-72,0.639
UniRef100_A0A2J9E0D2/3-73,0.736
UniRef100_A5WGT1/3-73,0.736
UniRef100_UPI00103BD8F1/3-73,0.736
UniRef100_B0RT36/1-72,0.722
UniRef100_A0A1G2YJ95/1-71,0.583
UniRef100_A0A1U7CML5/1-72,0.653
UniRef100_A0A0F3GI89/1-72,0.625
UniRef100_A0A0B7H9Z0/1-71,0.639
UniRef100_A0A2E3WSH2/1-71,0.736
UniRef100_A0A2V6JN15/1-72,0.667
UniRef100_R5ALT3/1-72,0.611
UniRef100_A0A559S3S9/1-71,0.625
UniRef100_K0YPM2/62-132,0.681
UniRef100_A0A6I5VRA4/3-73,0.667
UniRef100_A0A5R9BB21/3-73,0.639
UniRef100_A0A7V9DJL8/4-73,0.667
UniRef100_A0A2D6J2M7/1-71,0.653
UniRef100_UPI00167BBE9F/1-72,0.611
UniRef100_R5D6T4/1-72,0.611
UniRef100_A0A847A9J9/3-73,0.597
UniRef100_Q03ZM4/3-71,0.667
UniRef100_A0A1V5XZ99/1-72,0.667
UniRef100_A2U3A5/1-71,0.611
UniRef100_A0A2W4LCV9/3-73,0.667
UniRef100_A0A4U8S7G1/1-72,0.639
UniRef100_UPI00141FF602/1-72,0.639
UniRef100_UPI00123DC85C/3-73,0.639
UniRef100_A0A167E7N8/1-71,0.653
UniRef100_A0A1F2Z3N2/1-72,0.625
UniRef100_A0A3M2C708/3-71,0.625
UniRef100_UPI00136A1492/1-72,0.625
UniRef100_A0A2E6PCE6/1-72,0.583
UniRef100_A0A345NRC8/3-73,0.667
UniRef100_A0A2D7S2I8/1-71,0.653
UniRef100_UPI000F594765/1-71,0.611
UniRef100_A0A3C1LUW2/1-72,0.583
UniRef100_A0A2S6QN17/1-72,0.611
UniRef100_A0A1F9E9U4/1-72,0.611
UniRef100_A0A7V2N295/1-70,0.583
UniRef100_H0UL81/4-73,0.597
UniRef100_A0A7C2K731/1-70,0.681
UniRef100_UPI001B30ACC6/1-72,0.722
UniRef100_A0A4Q3GSJ7/1-72,0.597
UniRef100_UPI001943513B/3-73,0.667
UniRef100_A0A4U8TFT1/1-72,0.625
UniRef100_A0A3N1XYI8/1-72,0.667
UniRef100_UPI0004A6DE2D/1-72,0.806
UniRef100_UPI00145CBF34/1-72,0.625
UniRef100_A0A090W887/1-71,0.625
UniRef100_A0A521WEL2/1-72,0.778
UniRef100_J5GNI6/1-72,0.653
UniRef100_A8TQ31/1-72,0.653
UniRef100_A0A7X7D371/33-102,0.694
UniRef100_A0A536VTV2/1-72,0.653
UniRef100_A0A1H1M9Q3/3-73,0.667
UniRef100_A0A2E1EB56/1-71,0.597
UniRef100_A0A1F8RVF4/1-72,0.667
UniRef100_A0A2S5TDH9/1-72,0.819
UniRef100_A0A1V5CPN9/1-72,0.667
UniRef100_R4UHJ7/1-72,0.597
UniRef100_A0A7Y3MA10/1-72,0.569
UniRef100_A0A2A4UBY8/1-72,0.653
UniRef100_A0A7W0NKH6/4-73,0.681
UniRef100_G2IF40/1-72,0.611
UniRef100_A0A258H0N1/1-72,0.653
UniRef100_A0A849NE60/1-72,0.583
UniRef100_A0A4Q5WWT9/1-72,0.653
UniRef100_UPI00047D57FB/1-72,0.639
UniRef100_A0A846LVC3/11-81,0.639
UniRef100_A0A7X8F408/1-72,0.625
UniRef100_A0A3C1S3C3/1-71,0.625
UniRef100_A0A809R1L4/1-71,0.597
UniRef100_A0A2E1XAX1/1-72,0.653
UniRef100_A0A651EMT3/1-72,0.667
UniRef100_P59430/1-72,0.792
UniRef100_A0A7V1VYL0/10-79,0.667
UniRef100_A0A7C6FN51/1-72,0.639
UniRef100_V9XH85/51-121,0.639
UniRef100_A0A1Z9LY19/1-71,0.583
UniRef100_A0A191T5I0/1-72,0.667
UniRef100_A0A1M5H874/3-73,0.694
UniRef100_A0A354J920/1-72,0.667
UniRef100_UPI0012B0CFD2/11-81,0.681
UniRef100_A0A520YZL8/1-71,0.611
UniRef100_A0A543A0T5/3-73,0.639
UniRef100_A0A420XKZ6/3-73,0.653
UniRef100_Q5SD15/1-71,0.625
UniRef100_UPI001295B0C3/3-73,0.653
UniRef100_UPI00039A7985/3-73,0.653
UniRef100_UPI00048A4913/3-73,0.667
UniRef100_A0A1F9A574/1-72,0.667
UniRef100_A0A520MUT9/1-72,0.708
UniRef100_A0A1V5ZZU4/1-72,0.653
UniRef100_B0YPR0/1-72,0.653
UniRef100_A0A134CAF3/1-73,0.708
UniRef100_A0A2G2GBP2/1-72,0.639
UniRef100_A0A7Y3K2V0/1-70,0.653
UniRef100_A0A6G8FIA3/3-73,0.653
UniRef100_C7RJC0/1-72,0.667
UniRef100_A0A0X8C2I5/1-71,0.639
UniRef100_A0A523XBQ4/1-72,0.667
UniRef100_E8T4B8/14-84,0.611
UniRef100_A0A1G8BKX2/3-73,0.681
UniRef100_A0A7V9I755/3-73,0.736
UniRef100_A0A4P7WDU5/1-72,0.639
UniRef100_A0A2A5E095/1-72,0.639
UniRef100_A0A1R0X194/1-71,0.681
UniRef100_A0A2E6PTD9/1-71,0.625
UniRef100_A0A2A5XB01/1-72,0.597
UniRef100_A0A2N6U3T6/3-73,0.625
UniRef100_A0A2T2QZD8/4-73,0.639
UniRef100_A0A2A4QA99/1-72,0.667
UniRef100_A0A1Q3RER3/1-72,0.639
UniRef100_UPI0005C8C83E/3-73,0.639
UniRef100_UPI00056DA8EE/1-70,0.653
UniRef100_A0A352TBW9/3-73,0.611
UniRef100_UPI0010364CB3/1-72,0.681
UniRef100_UPI00188F691D/1-72,0.639
UniRef100_A0A420ZE50/1-72,0.625
UniRef100_A0A2L0PQK3/1-72,0.611
UniRef100_A0A2E8PEV6/1-72,0.653
UniRef100_A0A645C0Y6/1-72,0.611
UniRef100_A0A6L4BAT2/1-72,0.667
UniRef100_UPI001F45014F/1-72,0.597
UniRef100_A0A3N2DC96/3-73,0.694
UniRef100_D3QBA5/3-73,0.667
UniRef100_A0A2U2RPL7/3-73,0.639
UniRef100_UPI0012647CB7/1-71,0.611
UniRef100_A0A852VUY6/3-73,0.653
UniRef100_A0A1G9C7C9/1-72,0.625
UniRef100_UPI00045B701C/1-71,0.653
UniRef100_A0A0K2DEI9/1-72,0.639
UniRef100_A0A7W0QXP5/5-74,0.681
UniRef100_H0R4A6/48-118,0.667
UniRef100_A0A1H3H7U3/1-72,0.625
UniRef100_A0A1Y4SX25/3-73,0.639
UniRef100_A0A661E882/1-72,0.750
UniRef100_A0A239RFE1/1-72,0.694
UniRef100_H1Q4B9/1-72,0.597
UniRef100_A0A451CYX6/1-72,0.819
UniRef100_A0A832N6C3/3-73,0.611
UniRef100_UPI001BEB9292/1-72,0.681
UniRef100_A0A401UNZ8/1-72,0.653
UniRef100_A0A7Y3EF42/1-72,0.597
UniRef100_A0A7C3RZK3/4-71,0.653
UniRef100_A0A1Y4SEL1/3-73,0.653
UniRef100_UPI0018EA0449/5-75,0.597
UniRef100_A0A1I5HZU1/1-72,0.667
UniRef100_A0A1V6HU55/1-72,0.639
UniRef100_A0A848G9N6/1-72,0.681
UniRef100_A0A354FC72/4-74,0.639
UniRef100_A0A7V7KBH7/1-72,0.583
UniRef100_A0A329BLT0/1-72,0.653
UniRef100_A0A4S2AFD3/1-72,0.653
UniRef100_A0A7C6FSC2/1-72,0.625
UniRef100_C6W1Z2/1-72,0.597
UniRef100_A0A165F2E8/1-72,0.653
UniRef100_UPI0003B798F0/1-72,0.764
UniRef100_A0A109WH79/3-73,0.792
UniRef100_A0A840WNF7/1-72,0.653
UniRef100_A0A6N8UNA9/1-72,0.750
UniRef100_A0A389M8B3/1-72,0.653
UniRef100_A0A1I4Q0U7/1-72,0.639
UniRef100_A0A1G3LW87/1-73,0.681
UniRef100_R5KMR7/1-72,0.639
UniRef100_A0A661V762/1-72,0.667
UniRef100_R5B3L5/1-72,0.653
UniRef100_A0A366ICA1/1-72,0.653
UniRef100_A0A4U8T0C7/1-72,0.611
UniRef100_A5CW05/1-72,0.694
UniRef100_A0A7Y3C4H8/3-71,0.611
UniRef100_UPI001560CDD6/2-66,0.667
UniRef100_A0A1G9F5Z7/1-72,0.625
UniRef100_A0A8I1US19/1-72,0.667
UniRef100_A0A0B4S0Q0/1-72,0.694
UniRef100_UPI001C678781/3-73,0.653
UniRef100_A0A7C2SAI6/1-72,0.778
UniRef100_A0A8E8PMH5/1-72,0.653
UniRef100_A0A2M7PQZ1/1-71,0.597
UniRef100_A0A3R6EP41/1-72,0.611
UniRef100_A0A6N8XZ07/1-72,0.625
UniRef100_A0A6S6UEN1/1-72,0.750
UniRef100_A0A0F7KHR7/1-72,0.639
UniRef100_U2QHZ6/22-93,0.583
UniRef100_A0A259U1I0/1-72,0.597
UniRef100_UPI001CAA6E12/1-72,0.806
UniRef100_A0A1M3QFM5/1-72,0.556
UniRef100_A0A4Q9KI83/3-73,0.667
UniRef100_A0A3D3CUN1/1-72,0.542
UniRef100_A0A381UDW8/1-73,0.819
UniRef100_Q7VGC3/1-72,0.611
UniRef100_A0A2A4RX52/1-72,0.653
UniRef100_A0A1F4A6I7/1-72,0.694
UniRef100_A0A7C2RD34/1-72,0.722
UniRef100_A0A7J5C2A6/3-73,0.639
UniRef100_UPI00082C76A7/3-73,0.722
UniRef100_UPI001EF517AE/3-73,0.722
UniRef100_A0A346Y036/1-64,0.611
UniRef100_A0A7W7B653/1-72,0.653
UniRef100_A0A2G2I1Z9/1-72,0.847
UniRef100_A0A358INQ7/3-73,0.625
UniRef100_UPI00124C3E8C/1-72,0.681
UniRef100_I7HEK5/1-72,0.611
UniRef100_UPI00047703CF/3-73,0.653
UniRef100_A0A1R0FAV6/1-72,0.597
UniRef100_A0A8J7RP41/1-72,0.653
UniRef100_UPI001A3B3A4F/1-72,0.667
UniRef100_A0A4U5TNN6/1-71,0.653
UniRef100_A0A174GDZ1/1-72,0.667
UniRef100_A0A7V2UD31/1-71,0.667
UniRef100_A0A538FG49/5-74,0.667
UniRef100_A0A1Z8QV77/1-72,0.542
UniRef100_A0A7T9IZ04/4-73,0.639
UniRef100_A0A098S5S5/1-72,0.611
UniRef100_A0A0G0EQS6/9-79,0.681
UniRef100_UPI0010A753DB/1-71,0.667
UniRef100_UPI00046C9ED4/3-73,0.667
UniRef100_UPI0013576232/1-72,0.667
UniRef100_UPI00037AE34E/1-72,0.583
UniRef100_A0A1B7LWC1/3-73,0.625
UniRef100_F2LXR9/1-72,0.583
UniRef100_A0A359LKJ3/1-71,0.597
UniRef100_A0A2E6TSZ4/1-72,0.667
UniRef100_A0A7Y2G2Q3/1-72,0.583
UniRef100_A0A1J5BUM2/1-72,0.694
UniRef100_A0A2A5XUZ8/1-71,0.625
UniRef100_UPI001CE397C1/1-72,0.639
UniRef100_A0A1E4LPH2/1-72,0.611
UniRef100_A0A8J7RML6/1-72,0.653
UniRef100_UPI000A1B4561/3-73,0.597
UniRef100_UPI000412099D/1-72,0.639
UniRef100_A0A7Y6YHZ2/1-71,0.639
UniRef100_A0A6M0L201/1-72,0.611
UniRef100_A0A8J2XS00/1-72,0.556
UniRef100_A0A892IUT6/3-73,0.667
UniRef100_UPI0019D0C91F/1-66,0.667
UniRef100_H7EN29/1-73,0.653
UniRef100_A0A0P5JDA6/1-71,0.625
UniRef100_L1P6L7/1-71,0.639
UniRef100_A0A8B1BDS1/1-71,0.653
UniRef100_UPI00188F37CD/1-71,0.597
UniRef100_A0A6N6SKC0/1-72,0.542
UniRef100_F0JKD7/1-72,0.639
UniRef100_A0A4R5NA13/3-71,0.639
UniRef100_W7YZZ6/1-71,0.653
UniRef100_A0A1F8RJZ6/1-72,0.597
UniRef100_A0A381NWD7/1-72,0.750
UniRef100_A0A4R6PNV6/41-111,0.667
UniRef100_A0A2M7PY49/1-72,0.653
UniRef100_A0A1H1QRM3/14-84,0.694
UniRef100_A0A7X6U6S8/1-72,0.694
UniRef100_A0A5A7MP26/1-72,0.681
UniRef100_A0A651DHA0/3-71,0.611
UniRef100_A0A6A4UIC4/1-72,0.569
UniRef100_UPI00082E0096/1-72,0.653
UniRef100_A0A1B8QL09/3-73,0.792
UniRef100_A0A3M1I7Z2/1-73,0.597
UniRef100_A0A2E8J2Z3/1-71,0.778
UniRef100_A0A401I749/1-71,0.667
UniRef100_A0A846RJA4/44-114,0.639
