id,identity_to_query
UniRef100_A0A381RB12/11-357,0.475
UniRef100_UPI000DBEA100/4-366,0.467
UniRef100_A0A212PH17/1-345,0.464
UniRef100_A0A534SB46/1-353,0.440
UniRef100_A0A1Q3JLQ4/6-365,0.456
UniRef100_A0A6G9JU51/1-358,0.456
UniRef100_UPI001A8DC3ED/4-367,0.489
UniRef100_UPI001D00DF00/5-369,0.478
UniRef100_A0A8F1L7G5/6-367,0.481
UniRef100_UPI000783AB30/7-366,0.495
UniRef100_A0A2H5ZPH8/16-369,0.459
UniRef100_UPI00166E1926/1-360,0.437
UniRef100_UPI0018D6E897/1-362,0.423
UniRef100_UPI001409022A/3-365,0.443
UniRef100_UPI001F43209B/1-363,0.413
UniRef100_W0PIU6/1-357,0.503
UniRef100_UPI000737B81B/7-362,0.495
UniRef100_A0A0W0V8E8/8-365,0.451
UniRef100_A0A7W1WU14/1-361,0.429
UniRef100_A0A5C7QW87/10-362,0.475
UniRef100_UPI001ADCF971/2-364,0.475
UniRef100_A0A520QJW6/1-360,0.437
UniRef100_A0A372BU72/1-355,0.454
UniRef100_A0A4Q6GBC8/11-366,0.495
UniRef100_UPI000570956C/1-358,0.385
UniRef100_A0A2N2FZ47/4-350,0.454
UniRef100_UPI0014899F2F/3-366,0.462
UniRef100_A8TK96/6-370,0.497
UniRef100_A0A1Y5R6V8/3-365,0.464
UniRef100_A0A7C4APN2/1-358,0.423
UniRef100_A0A845X619/5-364,0.421
UniRef100_A0A7V7K1F6/1-355,0.410
UniRef100_UPI00190A01AF/4-362,0.443
UniRef100_A0A1Z9CUU5/20-374,0.459
UniRef100_A0A4P6EWP5/1-362,0.443
UniRef100_A0A179D7S8/1-357,0.440
UniRef100_A0A6L7XMJ4/4-353,0.489
UniRef100_A0A1E3X9K2/9-364,0.415
UniRef100_A0A1G0N447/1-352,0.443
UniRef100_A0A2S0UB38/1-363,0.445
UniRef100_A0A7S1BVD7/71-437,0.533
UniRef100_A0A5C5ZUE7/28-387,0.426
UniRef100_A0A5C7NUC9/8-369,0.484
UniRef100_A0A551X289/5-362,0.415
UniRef100_J6HT21/4-362,0.426
UniRef100_A0A7H1NUV2/3-367,0.459
UniRef100_A0A1I4DDX6/1-363,0.423
UniRef100_A0A7V6YIJ7/1-358,0.448
UniRef100_A0A0M2U647/1-355,0.464
UniRef100_UPI001BA5F557/7-366,0.462
UniRef100_Q0AZJ1/5-364,0.448
UniRef100_A0A525J797/4-364,0.478
UniRef100_UPI00056CA1CD/3-366,0.454
UniRef100_A0A1Y2L9F2/15-375,0.470
UniRef100_A0A3E0R031/1-363,0.440
UniRef100_A0A1M5I3L2/1-364,0.445
UniRef100_A0A378J5I9/9-360,0.440
UniRef100_UPI000FCA3B5B/11-348,0.481
UniRef100_A0A0J1BDG3/6-369,0.443
UniRef100_A0A0A2BEP7/7-369,0.418
UniRef100_UPI001127806E/11-369,0.475
UniRef100_UPI0015C3DEF6/4-360,0.445
UniRef100_X5M7L1/9-377,0.478
UniRef100_A0A3D8PDN8/4-365,0.473
UniRef100_A0A521BFP5/3-365,0.448
UniRef100_A0A2Z3KR05/8-367,0.434
UniRef100_A0A2M7Z2A0/9-365,0.454
UniRef100_A0A1I3P234/3-364,0.454
UniRef100_A0A2T2R7K8/3-365,0.437
UniRef100_A0A3Q8ERS4/1-352,0.445
UniRef100_A0A0M4H3W2/4-361,0.451
UniRef100_A0A521JY46/9-364,0.443
UniRef100_A0A2N2LJU0/1-363,0.393
UniRef100_A0A7C4IU33/6-361,0.448
UniRef100_A0A3N7GHA6/4-365,0.473
UniRef100_UPI001C09C2C9/1-364,0.456
UniRef100_A0A6B3W8N2/1-354,0.454
UniRef100_UPI001F18455D/2-366,0.459
UniRef100_Q0IA87/15-376,0.429
UniRef100_UPI00137818C3/5-366,0.418
UniRef100_A0A5J9TFL2/76-428,0.574
UniRef100_UPI0007C91456/5-363,0.456
UniRef100_UPI001C6EB496/11-373,0.467
UniRef100_UPI0004829E5C/3-365,0.459
UniRef100_A0A5C6DCQ3/13-377,0.434
UniRef100_UPI00147C8ECF/3-366,0.448
UniRef100_A0A1Z3HQF8/5-368,0.440
UniRef100_A0A5C5XJU9/16-381,0.429
UniRef100_A0A7C2U0V1/1-358,0.464
UniRef100_A0A4R2A236/1-361,0.429
UniRef100_A0A2D7ZK02/3-363,0.459
UniRef100_A0A0P1FYL1/7-370,0.437
UniRef100_A0A328B0J6/4-363,0.456
UniRef100_UPI000B3B945A/11-370,0.426
UniRef100_A0A7C4AJZ1/1-358,0.423
UniRef100_UPI001557FDC0/3-364,0.456
UniRef100_A0A1M4XEA3/3-366,0.456
UniRef100_A0A2A5EPJ9/15-376,0.470
UniRef100_A0A2E1SV96/1-356,0.500
UniRef100_UPI001BCADBB4/1-356,0.473
UniRef100_A0A136K856/11-365,0.464
UniRef100_A0A142Y3P2/3-361,0.415
UniRef100_A0A2E1KKV8/10-364,0.429
UniRef100_Q05T41/1-363,0.434
UniRef100_A0A4D6XMC8/3-359,0.473
UniRef100_A0A2D7FUI7/11-372,0.443
UniRef100_UPI001CD2EF9E/3-367,0.448
UniRef100_A0A812JGY2/192-555,0.470
UniRef100_A0A2S8G8L1/12-369,0.437
UniRef100_A0A3B1DX31/10-376,0.404
UniRef100_A0A218Q288/5-371,0.443
UniRef100_A0A7V6Q3C6/1-355,0.418
UniRef100_A0A0D6AC39/5-360,0.415
UniRef100_A0A848M8P1/1-362,0.429
UniRef100_A0A523FVG9/7-370,0.434
UniRef100_A0A401HUU0/1-363,0.451
UniRef100_A0A2E3ZMF8/7-370,0.448
UniRef100_A0A2N3C119/6-368,0.481
UniRef100_A0A559KHR2/1-362,0.423
UniRef100_UPI00036B194D/10-375,0.478
UniRef100_A0A2E3A092/334-691,0.445
UniRef100_A0A2D5MMH3/1-358,0.445
UniRef100_UPI0013D372C1/3-365,0.475
UniRef100_A0A7V8AI85/11-374,0.511
UniRef100_A0A2E3Z411/2-355,0.426
UniRef100_A0A0N7M2Y5/3-365,0.451
UniRef100_A0A2H0QTT6/5-363,0.443
UniRef100_A0A2S8ERJ9/9-372,0.467
UniRef100_A0A3M1P6X5/5-363,0.421
UniRef100_UPI001180B2FE/16-376,0.475
UniRef100_UPI001E338007/8-362,0.478
UniRef100_A0A7Y4U0C4/1-351,0.445
UniRef100_A0A6I2UMY3/4-365,0.492
UniRef100_UPI001620F2D4/11-373,0.462
UniRef100_A0A1G4A7I4/10-370,0.475
UniRef100_A0A518CSE1/7-369,0.462
UniRef100_A0A7W5FLP1/6-365,0.426
UniRef100_UPI001142753E/1-364,0.429
UniRef100_UPI0016511F48/1-358,0.467
UniRef100_UPI0007866299/4-366,0.486
UniRef100_A0A3G8M9W9/236-597,0.437
UniRef100_UPI001F2BAA8A/3-364,0.456
UniRef100_UPI0005596EFE/3-359,0.410
UniRef100_A0A6B0TQM6/1-364,0.470
UniRef100_A0A328U2S8/6-366,0.418
UniRef100_B4RG33/4-363,0.464
UniRef100_UPI00110D3B3B/1-361,0.443
UniRef100_A0A8J7D544/1-358,0.404
UniRef100_UPI001C93BBFF/4-366,0.462
UniRef100_A0A2D7FXM7/1-360,0.464
UniRef100_A0A829ZUH3/4-360,0.448
UniRef100_A0A8F6HGP7/1-359,0.467
UniRef100_E6Y3G5/81-440,0.596
UniRef100_A0A7V3SCK6/197-553,0.434
UniRef100_A0A2T1LSY7/5-364,0.437
UniRef100_A0A1F9MAB9/1-356,0.421
UniRef100_M1LVI1/1-357,0.470
UniRef100_A0A7Y0HGG5/5-367,0.503
UniRef100_A0A1I4AWX3/12-362,0.350
UniRef100_A0A1M5EVH3/3-352,0.418
UniRef100_A0A2U1W0N2/4-368,0.481
UniRef100_D2R8D3/5-361,0.464
UniRef100_A0A0D6ASD5/5-359,0.434
UniRef100_UPI00046580F0/6-365,0.495
UniRef100_UPI0018EEF06E/5-363,0.432
UniRef100_A0A2A4NE48/11-372,0.443
UniRef100_UPI001AEB4565/3-365,0.445
UniRef100_A0A7V8V5F1/12-368,0.448
UniRef100_UPI001BA82445/1-362,0.454
UniRef100_A0A517NZ66/19-376,0.429
UniRef100_V9G4D0/1-361,0.429
UniRef100_A0A386UK34/4-365,0.467
UniRef100_G9EMI2/8-360,0.495
UniRef100_A0A2E2J9Q0/1-358,0.533
UniRef100_A0A4Q9TBV9/7-366,0.484
UniRef100_A0A258IXW0/3-363,0.464
UniRef100_A0A6N6VGA4/6-370,0.495
UniRef100_UPI00034A5DD3/5-360,0.426
UniRef100_G6A0I6/8-369,0.456
UniRef100_A0A545T7U1/5-372,0.486
UniRef100_A0A7V2GXS7/1-354,0.464
UniRef100_A0A3D1YZI6/6-359,0.413
UniRef100_A0A4R2NN16/6-368,0.481
UniRef100_A0A1W9P8N4/1-356,0.418
UniRef100_A0A3D3KN02/1-356,0.399
UniRef100_A0A0D5NPT8/1-364,0.404
UniRef100_A0A6I1ZMT6/212-571,0.418
UniRef100_A0A0R0C6U0/12-366,0.492
UniRef100_A0A7W0M5S7/9-371,0.459
UniRef100_A0A223I224/1-355,0.393
UniRef100_A0A7Y8SXG0/3-364,0.484
UniRef100_UPI00098E11D4/47-294,0.434
UniRef100_A0A5Q4GVA3/1-354,0.456
UniRef100_A0A261KLH0/1-362,0.434
UniRef100_A0A552UFE4/1-356,0.492
UniRef100_A0A2E5LAQ6/7-369,0.437
UniRef100_A0A2W5PAL6/3-363,0.456
UniRef100_UPI001E628CF3/8-367,0.462
UniRef100_UPI000C335E14/3-366,0.470
UniRef100_W9E8Y9/1-355,0.396
UniRef100_UPI0003753FB8/9-369,0.473
UniRef100_S3DL10/1-360,0.484
UniRef100_A0A832MD38/1-363,0.454
UniRef100_A0A0C1GTN3/3-366,0.456
UniRef100_A0A142WPJ8/8-370,0.464
UniRef100_UPI00058FA656/1-351,0.437
UniRef100_Q1GGQ1/3-367,0.459
UniRef100_A0A7C2CFI7/5-366,0.429
UniRef100_A0A5C5WDM6/12-368,0.448
UniRef100_A0A0A0F510/6-366,0.464
UniRef100_A0A6M8VT97/5-364,0.462
UniRef100_A0A2S3YFW0/10-371,0.464
UniRef100_A0A6G7YWQ2/7-359,0.421
UniRef100_A0A3A1UZ07/1-363,0.421
UniRef100_UPI00049412DB/3-365,0.473
UniRef100_A0A4R2R7J7/3-362,0.426
UniRef100_A0A098TLG8/4-363,0.429
UniRef100_A0A1R1D9G6/1-362,0.429
UniRef100_F5L727/5-361,0.459
UniRef100_UPI001BAF52A0/4-366,0.470
UniRef100_UPI001C6168B7/5-366,0.426
UniRef100_A3U2L0/3-366,0.470
UniRef100_K9FES3/5-363,0.404
UniRef100_A0A2G6IY13/4-366,0.462
UniRef100_A0A8J6Z2C0/1-344,0.391
UniRef100_A0A7C7QHC9/1-363,0.399
UniRef100_A0A1F8SN54/199-551,0.413
UniRef100_A0A098M6Z0/1-362,0.440
UniRef100_UPI00036E048B/1-363,0.432
UniRef100_A0A1Y5RAV5/2-365,0.462
UniRef100_A0A3A0CYX1/1-358,0.434
UniRef100_A0A2W7NHJ2/3-367,0.467
UniRef100_UPI00110D9B3C/3-366,0.470
UniRef100_A0A3A0EXB2/12-372,0.473
UniRef100_A0A399J8F4/3-366,0.475
UniRef100_U5DQM1/13-369,0.437
UniRef100_UPI0002DA36C9/5-371,0.503
UniRef100_UPI001BD06A98/6-367,0.456
UniRef100_UPI001ADA8284/5-361,0.415
UniRef100_A0A2A4UGG3/8-363,0.464
UniRef100_A0A533SD71/1-350,0.454
UniRef100_A0A4D6Y5X6/5-361,0.456
UniRef100_A0A3M0WKB3/12-373,0.454
UniRef100_A0A518N2W6/7-361,0.454
UniRef100_A0A318E7F3/1-361,0.587
UniRef100_A0A1H3GI00/3-366,0.475
UniRef100_A0A2D6G4D5/5-367,0.495
UniRef100_A0A1Z9WH59/1-356,0.500
UniRef100_A0A0P1EP65/3-366,0.459
UniRef100_B1WUD4/4-364,0.418
UniRef100_UPI001CBD8404/3-364,0.456
UniRef100_A0A0P1H0Y1/8-372,0.426
UniRef100_A0A358MIP9/2-366,0.451
UniRef100_A0A8I0BZ69/45-403,0.418
UniRef100_A0A0S2G2U8/6-366,0.484
UniRef100_A0A7C9GF53/6-365,0.473
UniRef100_A0A7X7F4A2/7-363,0.440
UniRef100_A0A533XV92/17-370,0.462
UniRef100_A0A2U8DEK1/4-361,0.462
UniRef100_E8WQF6/4-356,0.511
UniRef100_A0A7V7FP02/14-375,0.486
UniRef100_A0A2N6F1H6/1-346,0.473
UniRef100_A0A0F9PR05/3-365,0.451
UniRef100_UPI0004B16D98/1-357,0.514
UniRef100_UPI001189D021/9-367,0.456
UniRef100_UPI00047BA9BE/1-363,0.473
UniRef100_UPI000402F004/12-373,0.470
UniRef100_A0A257J293/3-365,0.451
UniRef100_UPI00177B4308/7-365,0.495
UniRef100_A0A7C4S420/3-359,0.448
UniRef100_UPI000FDBA0A9/1-361,0.454
UniRef100_UPI001749619E/24-384,0.478
UniRef100_A0A7V2SRE3/7-363,0.429
UniRef100_UPI00083B3329/4-363,0.484
UniRef100_A0A157S973/5-356,0.514
UniRef100_UPI001868900E/1-356,0.497
UniRef100_A0A516V4T5/2-357,0.467
UniRef100_UPI001880C00D/4-368,0.432
UniRef100_A0A533XQD2/17-372,0.459
UniRef100_A0A7W6FPY3/1-363,0.462
UniRef100_A0A0A0EC22/3-365,0.448
UniRef100_A0A523YMH5/1-361,0.413
UniRef100_A0A1N6UIY3/13-376,0.462
UniRef100_A0A4Q3ML98/7-362,0.497
UniRef100_A0A3D9XQ20/4-365,0.470
UniRef100_A0A2T4TWF5/6-360,0.434
UniRef100_UPI00104123B5/9-363,0.475
UniRef100_A0A7W1XSU4/1-360,0.423
UniRef100_A0A1W9IVJ3/6-361,0.413
UniRef100_A0A7J4VUB3/13-374,0.475
UniRef100_A0A7W0ELU8/1-356,0.415
UniRef100_A0A7D4BPS2/1-360,0.426
UniRef100_A0A1G8KUY8/1-364,0.464
UniRef100_A0A6C0P0E6/5-366,0.423
UniRef100_A0A368W5T6/1-362,0.426
UniRef100_A0A4R3J726/3-365,0.470
UniRef100_A0A4R2ZU45/13-374,0.456
UniRef100_A0A0D5LQ06/11-371,0.473
UniRef100_A0A6C0FYI6/6-366,0.423
UniRef100_A0A1C3Y7M1/11-374,0.475
UniRef100_A0A2E2E704/21-383,0.492
UniRef100_A0A2A4ZGB7/3-366,0.445
UniRef100_A0A897HUF1/1-362,0.448
UniRef100_A0A0F3GXK2/8-357,0.443
UniRef100_UPI00140741BF/8-370,0.445
UniRef100_A0A845V5S7/1-353,0.462
UniRef100_A0A2V7A8S0/5-359,0.418
UniRef100_UPI0008ED56BA/3-366,0.443
UniRef100_A0A0Q4R9I5/1-363,0.426
UniRef100_UPI00156A2991/12-374,0.464
UniRef100_A0A6N9SS95/1-355,0.563
UniRef100_A0A3S3U9K8/6-359,0.451
UniRef100_A0A7V6KY04/2-358,0.421
UniRef100_UPI0005F32FAF/7-367,0.478
UniRef100_A0A368ZC55/4-365,0.459
UniRef100_A0A0Q9EYV5/11-371,0.486
UniRef100_UPI0015BC0F46/1-362,0.429
UniRef100_A0A517ZIE5/8-372,0.440
UniRef100_A0A355T7Z1/17-373,0.437
UniRef100_G2LQ19/1-358,0.470
UniRef100_A0A6N6Q3N9/1-363,0.426
UniRef100_A0A3C0UBM9/1-358,0.413
UniRef100_A0A4R3KFF9/1-359,0.388
UniRef100_A0A1F8RAR9/1-355,0.393
UniRef100_UPI000BAAD5C0/13-375,0.470
UniRef100_A0A6L8LDA8/3-366,0.456
UniRef100_A0A2W5HBR5/6-365,0.440
UniRef100_A0A0P7YGN2/4-366,0.456
UniRef100_A0A521BQD9/5-366,0.467
UniRef100_A0A533YWM0/17-371,0.456
UniRef100_A0A7X4YP47/5-366,0.415
UniRef100_A0A4R1Q944/1-358,0.423
UniRef100_A0A1N6U208/11-359,0.462
UniRef100_A0A426FLT6/7-359,0.505
UniRef100_A0A2D5Y4R7/6-367,0.459
UniRef100_A0A533Z0J9/4-359,0.448
UniRef100_A0A2N2DFM7/9-367,0.432
UniRef100_A0A845WDH3/5-373,0.456
UniRef100_UPI0018C5849D/4-371,0.434
UniRef100_A0A1M6XFS7/2-366,0.451
UniRef100_Q5LSX9/2-366,0.464
UniRef100_A0A6H9L3A3/1-356,0.415
UniRef100_G4FKF2/15-376,0.437
UniRef100_A0A1Y5H9J1/3-366,0.448
UniRef100_UPI0019643ABC/3-357,0.440
UniRef100_A0A838L4U7/1-365,0.456
UniRef100_A0A5J5LWI8/5-361,0.413
UniRef100_A0A5C5ZVA8/7-361,0.434
UniRef100_UPI00177D96FE/12-368,0.486
UniRef100_A0A518D6P1/8-363,0.429
UniRef100_A0A7J5V869/1-363,0.393
UniRef100_A0A2E3ZZ77/4-370,0.492
UniRef100_A0A3N2RBT0/6-367,0.481
UniRef100_A0A5C5U385/11-360,0.489
UniRef100_A0A4V2RX51/23-383,0.489
UniRef100_A0A2E6TQU1/1-359,0.448
UniRef100_UPI001F3C19A0/4-363,0.437
UniRef100_A0A0M1J734/1-320,0.505
UniRef100_A0A352N905/1-366,0.413
UniRef100_A0A2E5TVM2/1-358,0.443
UniRef100_A0A6N8SKE0/10-371,0.464
UniRef100_A0A0Q9LKX5/1-365,0.429
UniRef100_A0A6C1F6P2/1-358,0.467
UniRef100_A0A2P5VLH0/9-373,0.481
UniRef100_A0A1A5YGW2/1-362,0.434
UniRef100_UPI0012BD81DB/2-356,0.475
UniRef100_A0A168SF70/23-389,0.478
UniRef100_UPI001CD29F18/4-365,0.443
UniRef100_A0A5C5T5I6/6-370,0.516
UniRef100_A0A2G6E0B7/1-356,0.418
UniRef100_A0A7C7WR29/16-380,0.454
UniRef100_UPI001C44FC7A/1-362,0.443
UniRef100_UPI0013907403/9-366,0.475
UniRef100_A0A1I4HCU4/1-362,0.418
UniRef100_A0A2E9YRM2/3-366,0.478
UniRef100_UPI0019D71BD6/10-362,0.492
UniRef100_A0A7V2KRR2/1-355,0.432
UniRef100_UPI001245BC8D/8-362,0.486
UniRef100_UPI0017477844/5-365,0.437
UniRef100_UPI0011088095/1-364,0.443
UniRef100_A0A2D6J2S4/1-355,0.407
UniRef100_UPI00131C6D33/4-367,0.492
UniRef100_UPI00174CB02F/11-371,0.484
UniRef100_A0A1I4CFT9/4-365,0.454
UniRef100_A0A2A9GKY4/5-363,0.456
UniRef100_A0A8E3RYC7/233-586,0.486
UniRef100_UPI001D096ADD/1-366,0.473
UniRef100_A0A2A4CQV6/3-363,0.459
UniRef100_A0A7V3AHY0/10-370,0.429
UniRef100_A0A1H5SDC9/4-366,0.464
UniRef100_A0A1F2ZPU7/4-362,0.429
UniRef100_UPI001BAA989F/1-365,0.464
UniRef100_A0A1F8PLX5/1-357,0.418
UniRef100_A0A086XYW0/3-365,0.464
UniRef100_A0A6I3SKE2/11-366,0.437
UniRef100_A0A3A1YKT6/8-376,0.475
UniRef100_A0A3D1YQ71/9-363,0.500
UniRef100_A0A0A8WMC2/22-363,0.443
UniRef100_A0A2D6SHV1/19-382,0.443
UniRef100_A0A4U7N7R9/2-366,0.451
UniRef100_UPI0013920DD2/9-365,0.454
UniRef100_A0A1G0GTZ3/3-357,0.462
UniRef100_A0A6N9DZW9/8-362,0.432
UniRef100_A0A1Q4R3T4/4-362,0.445
UniRef100_A0A511XQQ5/202-563,0.486
UniRef100_A0A6A4RGI7/3-366,0.454
UniRef100_UPI000488205A/2-362,0.467
UniRef100_A0A0S8ALW4/1-356,0.437
UniRef100_A0A229UXA4/1-362,0.426
UniRef100_A0A2A6E3Y6/1-363,0.443
UniRef100_A0A255Z3I9/8-369,0.489
UniRef100_A0A381PUR7/10-356,0.475
UniRef100_A0A7Z9LQ42/1-359,0.437
UniRef100_A0A7H1N0Z6/17-375,0.511
UniRef100_A0A172TMC8/1-362,0.443
UniRef100_UPI000EA2BA50/3-366,0.459
UniRef100_A0A521B6C8/1-359,0.443
UniRef100_A0A7V7N2H9/1-359,0.443
UniRef100_A0A140L7T2/1-337,0.380
UniRef100_UPI00073E3F07/1-363,0.440
UniRef100_A0A2N6AUB0/12-374,0.475
UniRef100_UPI00040B2B1B/5-360,0.432
UniRef100_UPI001E513FEB/17-379,0.497
UniRef100_UPI0008391B07/3-364,0.445
UniRef100_A0A1W6PY36/11-373,0.475
UniRef100_A0A0R0AZB3/9-369,0.473
UniRef100_A0A0C2UXG1/1-362,0.443
UniRef100_A0A4D6XQF1/4-361,0.459
UniRef100_UPI00140B28BF/7-368,0.429
UniRef100_UPI0016649769/3-365,0.454
UniRef100_A0A7C7Z597/1-362,0.445
UniRef100_A0A432QYM1/6-359,0.426
UniRef100_UPI001ADD462C/4-361,0.413
UniRef100_A0A2E3FGM0/2-366,0.432
UniRef100_UPI000AF7B39C/10-372,0.443
UniRef100_A0A369QWT3/5-367,0.495
UniRef100_A0A3M1S6U2/95-453,0.413
UniRef100_A0A1W6MV54/227-588,0.462
UniRef100_UPI000A8C66B4/6-364,0.418
UniRef100_UPI00037DB74E/10-358,0.445
UniRef100_A0A524GFB1/1-360,0.421
UniRef100_A0A2S6UI86/5-367,0.484
UniRef100_A0A534U154/1-351,0.445
UniRef100_UPI0014882ADA/3-366,0.451
UniRef100_A0A1F8U820/1-329,0.484
UniRef100_UPI00168728A5/3-365,0.440
UniRef100_A0A1M3CCA3/12-376,0.470
UniRef100_A0A1T2XNK7/1-362,0.426
UniRef100_A0A4D6XP67/1-358,0.464
UniRef100_UPI0018811882/5-361,0.415
UniRef100_A0A2M9E455/10-360,0.443
UniRef100_UPI0016835DB7/5-367,0.426
UniRef100_UPI0019070B9C/2-362,0.475
UniRef100_A0A1J4WY39/7-361,0.470
UniRef100_A0A840CFR3/4-366,0.456
UniRef100_UPI000EA810D0/3-366,0.445
UniRef100_A0A7L9WJS7/7-370,0.464
UniRef100_UPI0016888E52/4-368,0.448
UniRef100_A0A3S2Z920/16-382,0.484
UniRef100_A0A0P1IPH5/5-368,0.443
UniRef100_A0A7X6KEE2/4-369,0.445
UniRef100_UPI001C627439/1-363,0.423
UniRef100_A0A4Q3S3S5/4-363,0.448
UniRef100_A0A3P5XEV9/1-364,0.462
UniRef100_UPI00161BE4C2/11-373,0.470
UniRef100_UPI0013784DB6/6-366,0.470
UniRef100_UPI0019EE40D2/1-350,0.437
UniRef100_UPI001AE4BAD6/1-362,0.443
UniRef100_A0A7W3TKM7/4-365,0.464
UniRef100_A0A168M6G4/1-362,0.429
UniRef100_UPI00195D713F/5-371,0.475
UniRef100_A0A7W1UDJ1/9-364,0.454
UniRef100_UPI001054C68F/8-361,0.456
UniRef100_A0A6N6S6Q9/1-356,0.410
UniRef100_A0A896ATV7/1-361,0.415
UniRef100_A0A660Q4A4/3-363,0.440
UniRef100_A0A0P1F4K9/3-365,0.459
UniRef100_A0A354U8E7/11-365,0.451
UniRef100_A0A7G8H2K6/8-370,0.437
UniRef100_UPI001669C7F6/1-363,0.440
UniRef100_UPI001E2987C2/11-371,0.448
UniRef100_UPI00105D287B/181-541,0.454
UniRef100_A0A1C3EP32/16-372,0.440
UniRef100_A0A5B7ZRU4/8-363,0.464
UniRef100_A0A7L5XYT1/226-587,0.451
UniRef100_A0A7C6VRA8/1-359,0.393
UniRef100_A0A1G8HFA3/1-364,0.454
UniRef100_A0A0Q4PM89/6-369,0.481
UniRef100_A0A7X8DPZ4/10-367,0.432
UniRef100_J9A2Z1/19-373,0.456
UniRef100_A0A7W3FPG6/13-368,0.473
UniRef100_A0A517U6A6/6-362,0.423
UniRef100_A0A2W7BDU7/7-369,0.451
UniRef100_K9YM81/5-359,0.413
UniRef100_A0A8G0HV08/5-367,0.429
UniRef100_A0A0A2B3R8/5-361,0.410
UniRef100_UPI001E38DAC8/5-366,0.456
UniRef100_A0A1Y6ET87/5-368,0.486
UniRef100_A0A6N7JFZ9/11-372,0.484
UniRef100_UPI001CD0700C/1-364,0.429
UniRef100_A0A849EAM8/15-376,0.451
UniRef100_A0A316KMS4/3-365,0.440
UniRef100_A0A7Y4H2X8/12-376,0.448
UniRef100_A0A2E2BCX9/1-358,0.495
UniRef100_UPI001412462A/5-363,0.467
UniRef100_UPI001F4778EC/5-364,0.448
UniRef100_A0A2E6G968/14-366,0.516
UniRef100_A0A522A6P4/10-375,0.500
UniRef100_UPI000E6CCD3F/3-366,0.459
UniRef100_UPI0018C6DA25/1-358,0.396
UniRef100_A0A844GF39/1-356,0.552
UniRef100_UPI0006D781AF/1-362,0.421
UniRef100_A0A1V5UVI6/4-359,0.429
UniRef100_A0A8J3EGI0/7-368,0.451
UniRef100_UPI0016516DBE/1-358,0.459
UniRef100_A0A329MF12/1-362,0.415
UniRef100_A0A6G9JTK7/1-358,0.475
UniRef100_UPI000BAADC2A/4-368,0.456
UniRef100_A0A497ZT29/3-366,0.459
UniRef100_UPI00096DC791/1-361,0.434
UniRef100_A0A1F8LXR7/197-551,0.404
UniRef100_A0A2D8XYG0/1-362,0.440
UniRef100_A0A081CTI1/13-373,0.462
UniRef100_A0A5A8AZZ4/7-383,0.410
UniRef100_UPI0016820059/5-369,0.426
UniRef100_A0A7Y6QCF6/12-374,0.470
UniRef100_A0A4D6XKC7/4-361,0.456
UniRef100_A0A836TQU9/12-376,0.462
UniRef100_V4NKY4/11-370,0.423
UniRef100_A0A2W1LER3/1-363,0.443
UniRef100_A0A8J6T8Y9/5-361,0.451
UniRef100_A0A532VAF5/1-360,0.421
UniRef100_A0A372N9V7/9-371,0.459
UniRef100_UPI001F0859BE/16-376,0.462
UniRef100_A0A7Y1X568/10-371,0.467
UniRef100_UPI001C02E6C7/13-376,0.464
UniRef100_A0A1E5QE00/4-364,0.432
UniRef100_A0A1P8UYN9/3-364,0.454
UniRef100_UPI0018E09CC9/5-350,0.495
UniRef100_A0A0A2HYZ5/1-356,0.426
UniRef100_A0A0P1FEX9/11-374,0.459
UniRef100_A0A3C0KZK6/1-360,0.505
UniRef100_A0A1V0PSJ9/6-368,0.470
UniRef100_A0A3D0FHP3/3-361,0.383
UniRef100_A0A354YDY4/9-368,0.459
UniRef100_UPI00147C99C8/3-366,0.451
UniRef100_UPI0007124231/12-374,0.454
UniRef100_A0A1H1BNI5/8-366,0.486
UniRef100_A0A1G7RFA8/10-372,0.481
UniRef100_UPI000486F861/3-358,0.426
UniRef100_A0A355DQY0/5-364,0.434
UniRef100_UPI00110DB493/1-352,0.500
UniRef100_A0A1H5VVR2/3-365,0.456
UniRef100_UPI001430C362/11-373,0.462
UniRef100_A0A2G6IMD0/8-369,0.445
UniRef100_A0A520NZG3/7-368,0.462
UniRef100_A0A2E3L1J9/9-368,0.473
UniRef100_UPI0016795529/7-367,0.456
UniRef100_UPI000B52C5C4/11-374,0.478
UniRef100_A0A495P135/4-365,0.470
UniRef100_A0A3B0S3X9/14-375,0.473
UniRef100_A0A357FJQ2/2-367,0.443
UniRef100_A0A7C6QD51/1-358,0.443
UniRef100_A0A2A5EQH0/14-368,0.459
UniRef100_A0A4R3MNK3/4-359,0.396
UniRef100_UPI001CCA9B73/1-366,0.467
UniRef100_A0A7T8MNA7/6-366,0.481
UniRef100_A0A4U3GB11/11-367,0.492
UniRef100_A0A3L7RXU7/9-371,0.448
UniRef100_G0CAQ9/1-363,0.470
UniRef100_UPI0013ED2EDA/3-363,0.454
UniRef100_UPI0010AAD6E9/1-365,0.451
UniRef100_A0A518B552/24-378,0.432
UniRef100_R0G9V9/79-397,0.552
UniRef100_UPI001CF80095/8-370,0.437
UniRef100_B4VSE6/4-361,0.429
UniRef100_UPI0010A7C5CA/4-356,0.503
UniRef100_A0A2T5FYN4/1-362,0.451
UniRef100_UPI000374AAF5/1-362,0.415
UniRef100_A0A2E3K7Z8/9-370,0.448
